Name,Team,Season,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,closer war,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,ESPN,PPF,PF_inverse,Predicted_Ridge_ERA,New_ridge_ERA,Normalized_New_ridge_ERA,lasso_Predicted_ERA,New_Lasso_ERA,Normalized_New_Lasso_ERA,Predicted_Elastic_ERA,New_Elastic_ERA,Normalized_New_Elastic_ERA,Predicted_ERA_XGBoost,New_xgboost_ERA,Normalized_New_xgboost_ERA
로켓,Doosan,21,4.42,21,21,0,1,1,0,9,9,0,0,124,41,44,42.8,540,132,20,2,5,42,12,1,112,3,1,1,2.98,3.19,3.11,3.35,3.34,1.4,8.13,3.05,2.67,0.36,20.7,7.8,13,0.349,79.3,2.93,3.84,-0.36,71.13,72.73,79.8,0.277,0.348,0.358,0.706,2019,96.1,16.3,3.74,14,66.7,3,14.3,2,0,0,82,6,10,10,50,0,0,9,3,33.3,5.9,96.14,2.21,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,9,3,33.3,0,0,0,364,60.4,3.5,34.8,38.2,1.3,1.6,3.5,7.6,0.830930537,0.9229,1.083541012,65.79390392,71.29039324,0.185304552,65.41214667,70.8767436,0.182174835,65.41214667,70.8767436,0.182174835,67.63053,73.28045434,0.174126768
곽빈,Doosan,21,2.42,21,21,0,0,0,0,4,7,0,0,98.2,45,50,46.2,455,78,17,3,7,79,12,0,96,2,1,6,4.1,4.56,4.21,4.32,5.04,1.59,8.76,7.21,1.22,0.64,21.1,17.4,3.7,0.281,74.8,4.3,4.95,-0.93,98.12,93.68,120.42,0.221,0.378,0.346,0.724,1877,89.4,19,4.13,1,4.8,0,0,16,0,0,50,4.6,7,11,38.9,0,0,25,7,28,4.7,89.38,0.66,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,25,7,28,0,0,0,253,31.3,9.7,56.3,66,2.6,0.5,4,5.1,0.830930537,0.9229,1.083541012,95.77637509,103.7776304,0.344262034,95.37785134,103.3458136,0.339586928,95.37785134,103.3458136,0.339586928,100.686806,109.0982834,0.378148605
유희관,Doosan,21,-0.57,15,15,0,0,0,0,4,7,0,0,63,54,57,55.6,314,107,14,3,10,24,3,0,23,2,0,0,7.71,8.14,7.94,8.44,6.07,2.08,3.29,3.43,0.96,1.43,7.3,7.6,-0.3,0.387,64.2,4.32,5.44,1.64,184.4,183.27,145.13,0.384,0.431,0.563,0.994,1184,78.9,18.8,3.77,3,20,0,0,3,0,0,46,6.6,5,10,33.3,0,0,8,3,37.5,4.2,78.93,-1.69,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,8,3,37.5,0,0,0,251,40.2,1.9,54.5,56.4,3.4,0.7,6.7,11.2,0.830930537,0.9229,1.083541012,165.6999968,179.5427422,0.714974735,165.7509624,179.5979655,0.709262156,165.7509624,179.5979655,0.709262156,179.59763,194.6013931,0.865182631
문승원,SSG,20,4.4,25,25,0,1,1,0,6,8,0,0,145.2,59,64,63,610,136,29,0,13,45,6,0,117,8,0,2,3.65,3.95,3.89,3.88,4.13,1.24,7.23,2.78,2.6,0.8,19.2,7.4,11.8,0.29,72.8,3.18,3.98,-0.49,73.95,71.92,83.87,0.248,0.309,0.372,0.681,2338,93.5,16.1,3.83,13,52,7,28,4,0,0,69,4.3,9,16,36,0,0,7,2,28.6,5.83,93.52,1.82,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,7,2,28.6,0,0,0,424,42.8,4.8,50.7,55.4,1.8,0.8,5.3,5.1,1.081001473,1.0495,0.952834683,80.07164686,76.29504227,0.209791904,79.90897752,76.14004527,0.207691653,79.90897752,76.14004527,0.207691653,77.62648,73.96520258,0.178027161
핀토,SSG,20,0.79,30,30,0,0,0,0,6,15,0,0,162,111,121,118.05,766,198,35,1,19,90,11,3,112,7,2,11,6.17,6.72,6.56,6.47,5.58,1.78,6.22,5,1.24,1.06,14.6,11.7,2.9,0.337,65.4,4.28,5.06,0.59,125.09,119.79,113.11,0.301,0.391,0.444,0.835,2949,98.3,18.2,3.85,12,40,3,10,3,0,0,70,3.9,10,20,33.3,0,0,12,5,41.7,5.4,98.3,-2.09,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,12,5,41.7,0,0,0,532,53,3.6,41.2,44.8,2.2,1.2,7.7,8.1,1.081001473,1.0495,0.952834683,136.4966075,130.0587018,0.472853238,136.5652545,130.124111,0.469409798,136.5652545,130.124111,0.469409798,129.34082,123.2404195,0.458703587
폰트,SSG,21,4.01,25,25,0,0,0,0,8,5,0,0,145.2,56,66,66,604,114,22,1,12,45,6,1,157,11,1,2,3.46,4.08,4.08,3.96,3.12,1.09,9.7,2.78,3.49,0.74,26,7.5,18.5,0.271,66.9,2.22,3.17,0.34,75.4,78.4,67.92,0.211,0.277,0.322,0.599,2526,101,17.3,4.18,13,52,5,20,5,0,0,76,4.7,14,8,63.6,0,0,2,0,0,5.83,101.04,1.42,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,2,0,0,0,0,0,376,42.2,6.8,49,55.8,2,0.8,5.4,2.6,1.051571709,1.0253,0.975324295,77.67110942,75.75452006,0.207147171,77.89341474,75.97133984,0.206873758,77.89341474,75.97133984,0.206873758,74.08448,72.25639353,0.168293618
가빌리오,SSG,21,0.88,15,15,0,0,0,0,6,4,0,0,81.1,53,54,51.95,351,88,18,0,7,30,6,1,70,1,0,3,5.86,5.98,5.75,5.58,3.97,1.45,7.75,3.32,2.33,0.78,19.9,8.5,11.4,0.343,61.4,3.03,4.03,1.89,127.8,110.31,86.59,0.285,0.355,0.411,0.766,1286,85.7,15.8,3.66,5,33.3,1,6.7,3,0,0,82,9.1,8,6,57.1,0,0,9,4,44.4,5.42,85.73,-0.57,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,9,4,44.4,0,0,0,236,51.8,0,44.5,44.5,3.7,1.2,6.4,8,1.051571709,1.0253,0.975324295,117.2955805,114.4012294,0.396242464,117.5618268,114.6609059,0.394443208,117.5618268,114.6609059,0.394443208,125.546745,122.4487909,0.454194394
스트레일리,Lotte,20,9,31,31,0,0,0,0,15,4,0,0,194.2,54,61,60.3,777,148,27,2,10,51,7,0,205,7,0,4,2.5,2.82,2.79,2.65,2.9,1.02,9.48,2.36,4.02,0.46,26.4,6.6,19.8,0.277,75.5,2.38,3.02,-0.4,49.78,48.21,57.77,0.209,0.267,0.295,0.562,3157,101.8,16.2,4.06,21,67.7,12,38.7,4,0,0,122,5.6,21,10,67.7,0,0,9,2,22.2,6.28,101.84,5.54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,9,2,22.2,0,0,0,498,40.9,7.2,48.8,56,3.1,0.7,3.5,10.1,1.009178522,1.0278,0.972951936,53.91770214,52.45933269,0.093165662,53.90745309,52.44936086,0.092837725,53.90745309,52.44936086,0.092837725,52.636913,51.21318671,0.048429466
박세웅,Lotte,20,2.91,28,28,0,0,0,0,8,10,0,0,147.1,77,85,84.3,658,177,27,2,20,47,8,0,108,8,0,13,4.7,5.19,5.15,5.03,4.94,1.52,6.6,2.87,2.3,1.22,16.4,7.1,9.3,0.333,72.1,3.43,4.29,-0.23,93.78,91.58,98.4,0.298,0.354,0.452,0.806,2528,90.3,17.2,3.84,8,28.6,3,10.7,9,0,0,94,5.7,14,14,50,0,0,15,1,6.7,5.26,90.29,0.29,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,15,1,6.7,0,0,0,472,48.1,3,46.7,49.7,2.2,1,8.1,6.8,1.009178522,1.0278,0.972951936,105.2094824,102.3637696,0.337344125,104.9904695,102.1506806,0.333792848,104.9904695,102.1506806,0.333792848,97.621376,94.98090683,0.297734655
샘슨,Lotte,20,2.07,25,25,0,0,0,0,9,12,0,0,130,78,87,81.5,590,167,25,1,14,36,6,0,87,7,2,8,5.4,6.02,5.64,5.42,4.61,1.56,6.02,2.49,2.42,0.97,14.7,6.1,8.6,0.346,64.6,3.43,4.36,0.79,107.67,98.64,91.82,0.308,0.357,0.435,0.792,2202,88.1,16.9,3.73,10,40,2,8,5,0,0,81,5.6,10,15,40,0,0,20,11,55,5.2,88.08,-0.24,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,20,11,55,0,0,0,442,49,4.8,43.4,48.2,2.8,1,6.3,4.8,1.009178522,1.0278,0.972951936,120.2189046,116.967216,0.408797633,120.4411969,117.1834958,0.406672882,120.4411969,117.1834958,0.406672882,109.549576,106.5864719,0.363841082
박세웅,Lotte,21,5.06,28,28,0,1,1,1,10,9,0,0,163,72,75,72.4,685,141,24,0,20,53,10,0,125,7,0,17,3.98,4.14,4,3.8,4.51,1.19,6.9,2.93,2.36,1.1,18.2,7.7,10.5,0.256,73.3,3.13,4.14,-0.53,84.31,73.15,95.61,0.229,0.3,0.365,0.665,2609,93.2,16,3.81,18,64.3,7,25,3,0,0,100,5.5,14,13,51.9,0,0,12,5,41.7,5.82,93.18,2.16,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,12,5,41.7,0,0,0,472,52.5,4.6,39.4,44.1,3.4,1.2,9.1,8.5,1.066378066,1.0374,0.963948332,84.15233771,81.1185056,0.233392728,84.07193882,81.04100522,0.231451815,84.07193882,81.04100522,0.231451815,82.70722,79.72548871,0.21083831
스트레일리,Lotte,21,4.31,31,31,0,0,0,0,10,12,0,0,165.2,75,85,81.6,714,162,25,2,12,67,7,0,164,8,1,8,4.07,4.62,4.43,4.24,3.54,1.38,8.91,3.64,2.45,0.65,23,9.4,13.6,0.328,68.9,2.77,3.77,0.54,86.41,81.65,75.05,0.259,0.333,0.363,0.696,2968,95.7,17.9,4.16,14,45.2,1,3.2,7,0,0,88,4.8,12,16,42.9,0,0,16,7,43.8,5.34,95.74,1.36,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,16,7,43.8,0,0,0,458,41.6,7.1,48.5,55.7,2.7,0.7,4.5,9.9,1.066378066,1.0374,0.963948332,90.91787353,87.64013257,0.265302533,90.95295848,87.67395266,0.263608761,90.95295848,87.67395266,0.263608761,87.15025,84.00834133,0.235233855
서폴드,Hanwha,20,2.02,28,28,0,1,1,1,10,13,0,0,165,90,107,102.7,734,203,30,3,19,42,13,0,97,11,0,10,4.91,5.84,5.6,5.75,4.93,1.48,5.29,2.29,2.31,1.04,13.2,5.7,7.5,0.33,65.4,3.67,4.5,-0.02,105.43,112.76,105.86,0.304,0.354,0.443,0.797,2742,97.9,16.6,3.74,13,46.4,3,10.7,0,0,0,77,4.2,12,15,44.4,0,0,17,9,52.9,5.89,97.93,-0.91,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,17,9,52.9,0,0,0,558,48.5,4,43.6,47.6,4,1,6.9,7.9,0.932696897,0.989,1.011122346,117.7137359,119.0229888,0.418856367,117.8425716,119.1532574,0.41622241,117.8425716,119.1532574,0.41622241,107.81759,109.0167733,0.377684315
장시환,Hanwha,20,1.87,26,26,0,0,0,0,4,14,0,0,132.2,74,81,80.3,603,139,27,1,15,74,8,0,115,6,0,10,5.02,5.49,5.45,5.56,5.09,1.61,7.8,5.02,1.55,1.02,19.1,12.3,6.8,0.319,70,3.84,4.58,-0.07,107.81,109.01,109.3,0.271,0.368,0.415,0.783,2434,93.6,18.3,4.04,11,42.3,3,11.5,3,0,0,52,3.5,6,20,23.1,0,0,11,1,9.1,5.1,93.62,-0.49,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,11,1,9.1,0,0,0,389,49.8,3.9,44.1,48,2.2,1,7.7,8.6,0.932696897,0.989,1.011122346,111.4928379,112.7328998,0.388079459,111.315926,112.5540202,0.384228893,111.315926,112.5540202,0.384228893,108.602455,109.8103692,0.382204715
채드벨,Hanwha,20,0.71,16,16,0,0,0,0,2,8,0,0,77,51,54,50.55,346,85,11,0,10,35,5,1,61,4,0,3,5.96,6.31,5.91,6.12,5.17,1.56,7.13,4.09,1.74,1.17,17.6,10.1,7.5,0.325,64,3.73,4.5,0.79,128.02,119.97,111.04,0.284,0.365,0.421,0.786,1367,85.4,17.8,3.95,4,25,1,6.3,3,0,0,34,4,3,12,20,0,0,11,6,54.5,4.81,85.44,-0.66,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,11,6,54.5,0,0,0,231,47.3,6.1,44.5,50.6,2,0.9,8.1,10.6,0.932696897,0.989,1.011122346,125.7782202,127.177169,0.458754126,125.9816603,127.3828719,0.456120099,125.9816603,127.3828719,0.456120099,128.57594,130.0060091,0.497241043
킹험,Hanwha,21,4.59,25,25,0,0,0,0,10,8,0,0,144,51,58,57.5,591,117,22,0,11,41,5,1,131,10,2,4,3.19,3.63,3.59,3.62,3.39,1.1,8.19,2.56,3.2,0.69,22.2,6.9,15.2,0.266,70.9,2.56,3.57,-0.2,73.31,75.57,78.01,0.219,0.278,0.321,0.599,2356,94.2,16.4,3.99,15,60,5,20,2,0,0,83,5.2,10,14,41.7,0,0,5,1,20,5.76,94.24,2.03,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,5,1,20,0,0,0,398,47.8,4.3,45.2,49.5,2.7,1,5.4,14.5,0.889468691,0.9372,1.067008109,71.512459,76.30437367,0.209837561,71.58546613,76.38227286,0.208865987,71.58546613,76.38227286,0.208865987,72.458725,77.31404714,0.197102505
루친스키,NC,20,7.77,30,30,0,0,0,0,19,5,0,0,183,62,67,63.2,770,173,12,3,14,57,11,0,167,11,0,11,3.05,3.3,3.11,3.03,3.78,1.26,8.21,2.8,2.93,0.69,21.7,7.4,14.3,0.311,78.7,2.96,3.69,-0.73,61.26,55.46,75.86,0.25,0.317,0.337,0.654,3001,100,16.4,3.9,20,66.7,9,30,3,0,0,139,6.8,23,7,76.7,0,0,14,7,50,6.1,100.03,4.52,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,0,14,7,50,0,0,0,511,50.3,6,42.1,48,1.7,1,5.4,7.5,1.09293504,1.053,0.949667616,66.49742019,63.15044653,0.145476436,66.32051533,62.98244571,0.143902782,66.32051533,62.98244571,0.143902782,60.5632,57.51491159,0.084324704
라이트,NC,20,3.92,29,29,0,0,0,0,11,9,0,0,157.2,82,87,82.05,696,164,27,2,12,63,10,0,125,7,2,5,4.68,4.97,4.68,4.6,4.35,1.44,7.14,3.6,1.98,0.69,18,9.1,8.9,0.316,68.2,3.56,4.33,0.33,94.04,84.35,87.47,0.266,0.343,0.374,0.717,2789,96.2,17.7,4.01,13,44.8,2,6.9,6,0,0,108,6.2,13,13,50,0,0,20,10,50,5.44,96.17,1.12,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,20,10,50,0,0,0,481,40.6,6.6,51.2,57.8,1.6,0.7,4.2,6.7,1.09293504,1.053,0.949667616,100.1876494,95.14496616,0.30202309,100.2575629,95.21136077,0.300150589,100.2575629,95.21136077,0.300150589,95.5089,90.70171273,0.27335995
이재학,NC,20,1.01,19,19,0,0,0,0,5,6,0,0,90.2,66,66,62.9,410,105,21,1,14,43,5,0,61,3,1,4,6.55,6.55,6.24,6.04,5.79,1.63,6.06,4.27,1.42,1.39,14.9,10.5,4.4,0.318,65.4,4.07,4.87,0.76,131.62,110.66,116.36,0.295,0.374,0.478,0.852,1578,83.1,17.4,3.85,5,26.3,1,5.3,4,0,0,61,6.1,10,8,55.6,0,0,15,6,40,4.77,83.05,-0.6,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,15,6,40,0,0,0,286,40.5,5.6,50.8,56.5,3,0.7,8.2,4.8,1.09293504,1.053,0.949667616,132.769651,126.087038,0.453420201,132.6807501,126.0026117,0.44942851,132.6807501,126.0026117,0.44942851,130.71097,124.1319734,0.463781965
루친스키,NC,21,5.62,30,30,0,0,0,0,15,10,0,0,178.2,63,76,73.95,754,160,24,1,12,55,10,0,177,17,2,6,3.17,3.83,3.73,3.64,3.22,1.2,8.92,2.77,3.22,0.6,23.5,7.3,16.2,0.298,71.6,2.49,3.46,-0.04,69.3,72.1,70.25,0.234,0.3,0.324,0.624,2969,99,16.6,3.94,19,63.3,9,30,3,0,0,116,5.8,16,14,53.3,0,0,5,4,80,5.96,98.97,2.45,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,5,4,80,0,0,0,497,51.8,5.9,40.4,46.3,2,1.1,5.1,8.1,1.119094488,1.0712,0.933532487,74.67498176,69.71152144,0.177579257,74.78106943,69.81055772,0.177005899,74.78106943,69.81055772,0.177005899,70.641136,65.94579553,0.132347838
파슨스,NC,21,4.31,24,24,0,1,1,0,4,8,0,0,133,55,56,54.8,577,109,16,2,9,63,11,0,148,7,1,10,3.72,3.79,3.71,3.56,3.51,1.29,10.02,4.26,2.35,0.61,25.6,10.9,14.7,0.289,74.7,2.78,3.63,0.21,81.27,70.55,76.75,0.218,0.317,0.311,0.628,2370,98.8,17.8,4.11,13,54.2,2,8.3,6,0,0,58,3.9,11,12,47.8,0,0,9,2,22.2,5.54,98.75,1.94,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,9,2,22.2,0,0,0,346,52.1,3.9,41.1,45.1,2.8,1.2,5.6,8.3,1.119094488,1.0712,0.933532487,74.66340175,69.70071112,0.177526363,74.63635953,69.67546633,0.176350967,74.63635953,69.67546633,0.176350967,79.98084,74.66471489,0.182011651
이재학,NC,21,1.65,17,17,0,2,2,1,6,6,0,0,83,48,50,44.85,370,74,16,1,14,52,6,0,65,2,0,3,5.2,5.42,4.86,4.69,5.84,1.52,7.05,5.64,1.25,1.52,17.6,14.1,3.5,0.257,73.2,4.07,4.98,-0.63,113.65,93.01,127.51,0.239,0.359,0.434,0.793,1502,88.4,18.1,4.06,4,23.5,2,11.8,7,0,0,48,5.2,9,7,56.3,0,0,16,9,56.3,4.88,88.35,0.17,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,16,9,56.3,0,0,0,232,38.9,5.3,52.6,57.9,3.2,0.7,9.8,2.7,1.119094488,1.0712,0.933532487,112.2908601,104.8271659,0.349397328,111.8802599,104.4438573,0.344910313,111.8802599,104.4438573,0.344910313,113.462524,105.9209526,0.36005022
송명기,NC,21,1.33,24,24,0,0,0,0,8,9,0,0,123.1,81,83,77.65,574,147,39,2,12,58,9,1,102,3,1,2,5.91,6.06,5.67,5.61,4.52,1.66,7.44,4.23,1.76,0.88,17.8,10.1,7.7,0.344,66.5,3.47,4.48,1.39,129.07,111.24,98.61,0.292,0.373,0.449,0.822,2254,93.9,18.3,3.93,6,25,0,0,7,0,0,54,3.9,11,11,50,0,0,14,10,71.4,5.14,93.92,-0.87,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,14,10,71.4,0,0,0,392,36.5,4.9,55.8,60.7,2.7,0.6,4.9,6.8,1.119094488,1.0712,0.933532487,121.8278982,113.7303008,0.392959663,121.7578676,113.6649249,0.389614629,121.7578676,113.6649249,0.389614629,128.48926,119.9488964,0.439954751
요키시,Kiwom,20,6.71,27,27,0,0,0,0,12,7,0,0,159.2,38,53,50.45,640,144,26,3,6,25,6,0,115,15,1,3,2.14,2.99,2.84,3,3.24,1.06,6.48,1.41,4.6,0.34,18,3.9,14.1,0.284,73.1,2.88,3.71,-1.1,46.47,59.48,70.38,0.237,0.274,0.32,0.594,2417,89.5,15.1,3.78,20,74.1,7,25.9,4,0,0,79,4.5,17,10,63,0,0,11,5,45.5,5.91,89.52,3.87,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,11,5,45.5,0,0,0,486,55.1,2.2,39.9,42.1,2.8,1.3,2.9,5.6,0.904926534,0.9601,1.041558171,60.86696995,63.3964899,0.146680307,60.85010641,63.37892554,0.145824942,60.85010641,63.37892554,0.145824942,63.96978,66.62824702,0.136235148
브리검,Kiwom,20,3.64,21,21,0,0,0,0,9,5,0,0,107,43,45,41.9,456,98,7,2,6,42,5,1,105,2,0,8,3.62,3.79,3.52,3.69,3.57,1.31,8.83,3.53,2.5,0.51,23,9.2,13.8,0.314,73,2.99,3.74,0.05,78.47,73,77.48,0.246,0.322,0.319,0.641,1843,87.8,17.2,4.04,7,33.3,4,19,9,0,0,66,5.6,14,7,66.7,0,0,12,6,50,5.1,87.76,1.74,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,12,6,50,0,0,0,293,51.6,4.3,42.1,46.4,2,1.1,4.3,7.1,0.904926534,0.9601,1.041558171,75.25716984,78.38472018,0.220016532,75.26869492,78.39672422,0.218632174,75.26869492,78.39672422,0.218632174,77.14766,80.35377492,0.21441709
한현희,Kiwom,20,2.9,25,25,0,0,0,0,7,9,0,0,135.2,75,77,71.35,587,141,20,1,10,37,14,2,109,6,2,3,4.98,5.11,4.73,4.86,4.01,1.31,7.23,2.46,2.95,0.66,18.6,6.3,12.3,0.318,64.6,3.23,3.93,0.97,107.95,96.26,86.92,0.266,0.33,0.363,0.693,2245,89.8,16.5,3.82,9,36,5,20,6,0,0,71,4.7,12,13,48,0,0,20,10,50,5.43,89.8,0.49,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,20,10,50,0,0,0,412,46.4,2.3,47.5,49.9,3.7,0.9,4.7,7.8,0.904926534,0.9601,1.041558171,100.5451702,104.7236436,0.348890801,100.8938983,105.0868642,0.348027651,100.8938983,105.0868642,0.348027651,107.28942,111.7481732,0.393242635
최원태,Kiwom,20,1.75,21,21,0,0,0,0,7,6,0,0,110,62,68,64.05,478,115,16,1,16,37,7,2,67,4,0,6,5.07,5.56,5.24,5.42,5.42,1.38,5.48,3.03,1.81,1.31,14,7.7,6.3,0.285,66.4,3.78,4.65,-0.34,110.06,107.28,117.49,0.269,0.335,0.423,0.758,1734,82.6,15.8,3.63,9,42.9,4,19,4,0,0,75,6.1,11,10,52.4,0,0,17,8,47.1,5.24,82.57,-0.21,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,17,8,47.1,0,0,0,347,53.7,4.4,39.2,43.6,2.7,1.2,10,8.7,0.904926534,0.9601,1.041558171,112.9938105,117.6896266,0.412332331,113.0413139,117.7391041,0.409366506,113.0413139,117.7391041,0.409366506,112.64034,117.3214693,0.424988671
요키시,Kiwom,21,6.13,31,31,0,0,0,0,16,9,0,0,181.1,59,71,69.45,739,171,24,0,12,46,4,2,131,18,0,9,2.93,3.52,3.45,3.48,3.59,1.2,6.5,2.28,2.85,0.6,17.7,6.2,11.5,0.295,73.5,2.86,4.02,-0.66,67.62,73.04,82.81,0.252,0.302,0.341,0.643,2840,91.6,15.7,3.84,17,54.8,8,25.8,6,0,0,121,6,16,12,57.1,0,0,15,3,20,5.85,91.61,2.9,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,15,3,20,0,0,0,539,63.1,1.6,31.8,33.5,3.4,1.9,6.4,9.4,0.947902259,0.9823,1.018018935,72.07195864,73.37061859,0.19548293,71.99803373,73.29536163,0.193900447,71.99803373,73.29536163,0.193900447,68.45041,69.68381242,0.153639946
안우진,Kiwom,21,3.02,21,21,0,0,0,0,8,8,0,0,107.2,39,47,46.15,450,88,15,1,13,41,7,1,110,7,1,5,3.26,3.93,3.86,3.98,4,1.2,9.2,3.43,2.68,1.09,24.4,9.1,15.3,0.271,75.4,2.65,3.56,-0.74,75.28,83.36,92.43,0.22,0.304,0.36,0.664,1867,88.9,17.3,4.15,8,38.1,2,9.5,11,0,0,60,5,11,10,52.4,0,0,10,2,20,5.13,88.9,1.11,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,10,2,20,0,0,0,277,43.5,7.2,46.6,53.8,2.7,0.8,8.3,9.1,0.947902259,0.9823,1.018018935,77.43407322,78.82935276,0.222192084,77.27697691,78.66942574,0.219954248,77.27697691,78.66942574,0.219954248,76.09896,77.47018312,0.197991871
최원태,Kiwom,21,1.68,28,28,0,0,0,0,9,11,0,0,143.1,73,89,84.75,643,163,21,3,11,53,10,2,93,10,0,3,4.58,5.59,5.32,5.55,4.38,1.51,5.84,3.33,1.75,0.69,14.5,8.2,6.2,0.324,64.9,3.56,4.65,0.21,105.85,116.46,101.08,0.287,0.355,0.393,0.748,2423,86.5,16.9,3.77,11,39.3,3,10.7,8,0,0,94,5.9,13,15,46.4,0,0,16,8,50,5.12,86.54,-0.87,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,16,8,50,0,0,0,469,44.8,5.1,46.4,51.5,3.7,0.9,4.4,7.4,0.947902259,0.9823,1.018018935,113.2040397,115.2438559,0.400365369,113.4004697,115.4438254,0.39823885,113.4004697,115.4438254,0.39823885,118.002075,120.1283469,0.440976919
